snapshot_date,store_id,product_id,opening_stock,units_sold,closing_stock,stockout_flag,excess_stock_flag
2026-03-25,S004,P0005,34,0,34,False,False
2026-03-25,S004,P0006,21,0,21,False,False
2026-03-25,S004,P0007,31,0,31,False,False
2026-03-25,S004,P0008,26,0,26,False,False
2026-03-25,S004,P0009,33,0,33,False,False
2026-03-25,S004,P0010,28,0,28,False,False
2026-03-25,S004,P0011,28,0,28,False,False
2026-03-25,S004,P0012,35,0,35,False,False
2026-03-25,S004,P0013,29,0,29,False,False
2026-03-25,S004,P0014,30,2,28,False,False
2026-03-25,S004,P0015,43,0,43,False,False
2026-03-25,S004,P0016,29,0,29,False,False
2026-03-25,S004,P0017,34,0,34,False,False
2026-03-25,S004,P0018,43,0,43,False,False
2026-03-25,S004,P0019,42,0,42,False,False
2026-03-25,S004,P0020,37,0,37,False,False
2026-03-25,S004,P0021,38,0,38,False,False
2026-03-25,S004,P0022,46,0,46,False,False
2026-03-25,S004,P0023,32,0,32,False,False
2026-03-25,S004,P0024,38,2,36,False,False
2026-03-25,S004,P0025,31,0,31,False,False
2026-03-25,S004,P0026,35,2,33,False,False
2026-03-25,S004,P0027,30,0,30,False,False
2026-03-25,S004,P0028,35,0,35,False,False
2026-03-25,S004,P0029,39,0,39,False,False
2026-03-25,S004,P0030,28,1,27,False,False
2026-03-25,S004,P0031,25,1,24,False,False
2026-03-25,S004,P0032,32,0,32,False,False
2026-03-25,S004,P0033,40,2,38,False,False
2026-03-25,S004,P0034,30,0,30,False,False
2026-03-25,S004,P0035,41,0,41,False,False
2026-03-25,S004,P0036,33,0,33,False,False
2026-03-25,S004,P0037,26,2,24,False,False
2026-03-25,S004,P0038,46,0,46,False,False
2026-03-25,S004,P0039,27,3,24,False,False
2026-03-25,S004,P0040,30,0,30,False,False
2026-03-25,S004,P0041,40,0,40,False,False
2026-03-25,S004,P0042,35,1,34,False,False
2026-03-25,S004,P0043,43,0,43,False,False
2026-03-25,S004,P0044,34,0,34,False,False
2026-03-25,S004,P0045,40,0,40,False,False
2026-03-25,S004,P0046,34,0,34,False,False
2026-03-25,S004,P0047,38,0,38,False,False
2026-03-25,S004,P0048,29,0,29,False,False
2026-03-25,S004,P0049,24,0,24,False,False
2026-03-25,S004,P0050,37,0,37,False,False
2026-03-25,S004,P0051,32,0,32,False,False
2026-03-25,S004,P0052,32,0,32,False,False
2026-03-25,S004,P0053,27,0,27,False,False
2026-03-25,S004,P0054,26,0,26,False,False
2026-03-25,S004,P0055,30,1,29,False,False
2026-03-25,S004,P0056,40,3,37,False,False
2026-03-25,S004,P0057,36,0,36,False,False
2026-03-25,S004,P0058,18,1,17,False,False
2026-03-25,S004,P0059,31,0,31,False,False
2026-03-25,S004,P0060,34,0,34,False,False
2026-03-25,S004,P0061,31,0,31,False,False
2026-03-25,S004,P0062,33,0,33,False,False
2026-03-25,S004,P0063,32,0,32,False,False
2026-03-25,S004,P0064,33,0,33,False,False
2026-03-25,S004,P0065,38,0,38,False,False
2026-03-25,S004,P0066,32,0,32,False,False
2026-03-25,S004,P0067,31,0,31,False,False
2026-03-25,S004,P0068,35,2,33,False,False
2026-03-25,S004,P0069,49,0,49,False,False
2026-03-25,S004,P0070,52,2,50,False,False
2026-03-25,S004,P0071,34,0,34,False,False
2026-03-25,S004,P0072,37,1,36,False,False
2026-03-25,S004,P0073,37,0,37,False,False
2026-03-25,S004,P0074,37,0,37,False,False
2026-03-25,S004,P0075,36,0,36,False,False
2026-03-25,S004,P0076,43,0,43,False,False
2026-03-25,S004,P0077,32,0,32,False,False
2026-03-25,S004,P0078,44,0,44,False,False
2026-03-25,S004,P0079,32,1,31,False,False
2026-03-25,S004,P0080,41,0,41,False,False
2026-03-25,S005,P0001,29,0,29,False,False
2026-03-25,S005,P0002,31,0,31,False,False
2026-03-25,S005,P0003,38,0,38,False,False
2026-03-25,S005,P0004,42,0,42,False,False
2026-03-25,S005,P0005,31,1,30,False,False
2026-03-25,S005,P0006,46,0,46,False,False
2026-03-25,S005,P0007,24,0,24,False,False
2026-03-25,S005,P0008,51,1,50,False,False
2026-03-25,S005,P0009,34,1,33,False,False
2026-03-25,S005,P0010,36,2,34,False,False
2026-03-25,S005,P0011,32,0,32,False,False
2026-03-25,S005,P0012,51,2,49,False,False
2026-03-25,S005,P0013,30,0,30,False,False
2026-03-25,S005,P0014,25,0,25,False,False
2026-03-25,S005,P0015,38,2,36,False,False
2026-03-25,S005,P0016,38,2,36,False,False
2026-03-25,S005,P0017,37,0,37,False,False
2026-03-25,S005,P0018,39,0,39,False,False
2026-03-25,S005,P0019,32,0,32,False,False
2026-03-25,S005,P0020,38,0,38,False,False
2026-03-25,S005,P0021,28,0,28,False,False
2026-03-25,S005,P0022,37,0,37,False,False
2026-03-25,S005,P0023,34,1,33,False,False
2026-03-25,S005,P0024,31,0,31,False,False
2026-03-25,S005,P0025,35,0,35,False,False
2026-03-25,S005,P0026,35,0,35,False,False
2026-03-25,S005,P0027,32,0,32,False,False
2026-03-25,S005,P0028,43,0,43,False,False
2026-03-25,S005,P0029,40,0,40,False,False
2026-03-25,S005,P0030,41,0,41,False,False
2026-03-25,S005,P0031,32,0,32,False,False
2026-03-25,S005,P0032,32,0,32,False,False
2026-03-25,S005,P0033,33,0,33,False,False
2026-03-25,S005,P0034,32,0,32,False,False
2026-03-25,S005,P0035,39,1,38,False,False
2026-03-25,S005,P0036,34,2,32,False,False
2026-03-25,S005,P0037,43,3,40,False,False
2026-03-25,S005,P0038,32,0,32,False,False
2026-03-25,S005,P0039,31,0,31,False,False
2026-03-25,S005,P0040,37,0,37,False,False
2026-03-25,S005,P0041,39,0,39,False,False
2026-03-25,S005,P0042,32,0,32,False,False
2026-03-25,S005,P0043,33,0,33,False,False
2026-03-25,S005,P0044,32,0,32,False,False
2026-03-25,S005,P0045,36,1,35,False,False
2026-03-25,S005,P0046,39,0,39,False,False
2026-03-25,S005,P0047,29,0,29,False,False
2026-03-25,S005,P0048,24,0,24,False,False
2026-03-25,S005,P0049,32,0,32,False,False
2026-03-25,S005,P0050,27,0,27,False,False
2026-03-25,S005,P0051,39,0,39,False,False
2026-03-25,S005,P0052,32,1,31,False,False
2026-03-25,S005,P0053,40,0,40,False,False
2026-03-25,S005,P0054,34,0,34,False,False
2026-03-25,S005,P0055,40,0,40,False,False
2026-03-25,S005,P0056,28,0,28,False,False
2026-03-25,S005,P0057,27,0,27,False,False
2026-03-25,S005,P0058,41,0,41,False,False
2026-03-25,S005,P0059,36,0,36,False,False
2026-03-25,S005,P0060,41,0,41,False,False
2026-03-25,S005,P0061,41,0,41,False,False
2026-03-25,S005,P0062,35,0,35,False,False
2026-03-25,S005,P0063,36,0,36,False,False
2026-03-25,S005,P0064,34,0,34,False,False
2026-03-25,S005,P0065,27,0,27,False,False
2026-03-25,S005,P0066,35,0,35,False,False
2026-03-25,S005,P0067,33,3,30,False,False
2026-03-25,S005,P0068,26,0,26,False,False
2026-03-25,S005,P0069,45,0,45,False,False
2026-03-25,S005,P0070,41,2,39,False,False
2026-03-25,S005,P0071,37,0,37,False,False
2026-03-25,S005,P0072,40,0,40,False,False
2026-03-25,S005,P0073,41,1,40,False,False
2026-03-25,S005,P0074,50,0,50,False,False
2026-03-25,S005,P0075,31,0,31,False,False
2026-03-25,S005,P0076,35,0,35,False,False
2026-03-25,S005,P0077,35,0,35,False,False
2026-03-25,S005,P0078,23,0,23,False,False
2026-03-25,S005,P0079,36,0,36,False,False
2026-03-25,S005,P0080,41,0,41,False,False
2026-03-25,S006,P0001,29,1,28,False,False
2026-03-25,S006,P0002,36,0,36,False,False
2026-03-25,S006,P0003,24,1,23,False,False
2026-03-25,S006,P0004,41,0,41,False,False
2026-03-25,S006,P0005,26,0,26,False,False
2026-03-25,S006,P0006,36,0,36,False,False
2026-03-25,S006,P0007,29,0,29,False,False
2026-03-25,S006,P0008,31,3,28,False,False
2026-03-25,S006,P0009,38,0,38,False,False
2026-03-25,S006,P0010,34,0,34,False,False
2026-03-25,S006,P0011,35,0,35,False,False
2026-03-25,S006,P0012,32,0,32,False,False
2026-03-25,S006,P0013,36,0,36,False,False
2026-03-25,S006,P0014,32,0,32,False,False
2026-03-25,S006,P0015,27,0,27,False,False
2026-03-25,S006,P0016,46,0,46,False,False
2026-03-25,S006,P0017,33,0,33,False,False
2026-03-25,S006,P0018,32,0,32,False,False
2026-03-25,S006,P0019,30,0,30,False,False
2026-03-25,S006,P0020,36,0,36,False,False
2026-03-25,S006,P0021,39,0,39,False,False
2026-03-25,S006,P0022,30,3,27,False,False
2026-03-25,S006,P0023,31,0,31,False,False
2026-03-25,S006,P0024,44,0,44,False,False
2026-03-25,S006,P0025,28,0,28,False,False
2026-03-25,S006,P0026,26,0,26,False,False
2026-03-25,S006,P0027,22,2,20,False,False
2026-03-25,S006,P0028,34,0,34,False,False
2026-03-25,S006,P0029,31,0,31,False,False
2026-03-25,S006,P0030,30,0,30,False,False
2026-03-25,S006,P0031,41,0,41,False,False
2026-03-25,S006,P0032,27,0,27,False,False
2026-03-25,S006,P0033,39,0,39,False,False
2026-03-25,S006,P0034,33,0,33,False,False
2026-03-25,S006,P0035,34,0,34,False,False
2026-03-25,S006,P0036,38,0,38,False,False
2026-03-25,S006,P0037,39,2,37,False,False
2026-03-25,S006,P0038,33,0,33,False,False
2026-03-25,S006,P0039,36,2,34,False,False
2026-03-25,S006,P0040,39,1,38,False,False
2026-03-25,S006,P0041,35,2,33,False,False
2026-03-25,S006,P0042,30,2,28,False,False
2026-03-25,S006,P0043,29,0,29,False,False
2026-03-25,S006,P0044,40,1,39,False,False
2026-03-25,S006,P0045,32,0,32,False,False
2026-03-25,S006,P0046,34,2,32,False,False
2026-03-25,S006,P0047,38,0,38,False,False
2026-03-25,S006,P0048,25,0,25,False,False
2026-03-25,S006,P0049,42,0,42,False,False
2026-03-25,S006,P0050,33,0,33,False,False
2026-03-25,S006,P0051,36,0,36,False,False
2026-03-25,S006,P0052,51,0,51,False,False
2026-03-25,S006,P0053,33,0,33,False,False
2026-03-25,S006,P0054,27,1,26,False,False
2026-03-25,S006,P0055,54,0,54,False,False
2026-03-25,S006,P0056,33,0,33,False,False
2026-03-25,S006,P0057,30,0,30,False,False
2026-03-25,S006,P0058,33,0,33,False,False
2026-03-25,S006,P0059,32,0,32,False,False
2026-03-25,S006,P0060,28,0,28,False,False
2026-03-25,S006,P0061,41,0,41,False,False
2026-03-25,S006,P0062,28,0,28,False,False
2026-03-25,S006,P0063,39,0,39,False,False
2026-03-25,S006,P0064,36,0,36,False,False
2026-03-25,S006,P0065,34,0,34,False,False
2026-03-25,S006,P0066,39,2,37,False,False
2026-03-25,S006,P0067,28,0,28,False,False
2026-03-25,S006,P0068,37,0,37,False,False
2026-03-25,S006,P0069,47,3,44,False,False
2026-03-25,S006,P0070,36,0,36,False,False
2026-03-25,S006,P0071,31,0,31,False,False
2026-03-25,S006,P0072,40,0,40,False,False
2026-03-25,S006,P0073,40,0,40,False,False
2026-03-25,S006,P0074,35,0,35,False,False
2026-03-25,S006,P0075,38,1,37,False,False
2026-03-25,S006,P0076,30,0,30,False,False
2026-03-25,S006,P0077,34,3,31,False,False
2026-03-25,S006,P0078,41,0,41,False,False
2026-03-25,S006,P0079,35,2,33,False,False
2026-03-25,S006,P0080,35,0,35,False,False
2026-03-25,S007,P0001,37,0,37,False,False
2026-03-25,S007,P0002,35,0,35,False,False
2026-03-25,S007,P0003,31,0,31,False,False
2026-03-25,S007,P0004,34,0,34,False,False
2026-03-25,S007,P0005,40,0,40,False,False
2026-03-25,S007,P0006,53,2,51,False,False
2026-03-25,S007,P0007,39,0,39,False,False
2026-03-25,S007,P0008,31,0,31,False,False
2026-03-25,S007,P0009,44,0,44,False,False
2026-03-25,S007,P0010,29,0,29,False,False
2026-03-25,S007,P0011,27,0,27,False,False
2026-03-25,S007,P0012,41,0,41,False,False
2026-03-25,S007,P0013,28,1,27,False,False
2026-03-25,S007,P0014,34,0,34,False,False
2026-03-25,S007,P0015,34,0,34,False,False
2026-03-25,S007,P0016,35,0,35,False,False
2026-03-25,S007,P0017,31,0,31,False,False
2026-03-25,S007,P0018,30,1,29,False,False
2026-03-25,S007,P0019,35,0,35,False,False
2026-03-25,S007,P0020,29,0,29,False,False
2026-03-25,S007,P0021,36,0,36,False,False
2026-03-25,S007,P0022,32,0,32,False,False
2026-03-25,S007,P0023,32,3,29,False,False
2026-03-25,S007,P0024,35,0,35,False,False
2026-03-25,S007,P0025,37,0,37,False,False
2026-03-25,S007,P0026,43,0,43,False,False
2026-03-25,S007,P0027,24,1,23,False,False
2026-03-25,S007,P0028,41,0,41,False,False
2026-03-25,S007,P0029,39,1,38,False,False
2026-03-25,S007,P0030,38,0,38,False,False
2026-03-25,S007,P0031,23,0,23,False,False
2026-03-25,S007,P0032,32,0,32,False,False
2026-03-25,S007,P0033,35,0,35,False,False
2026-03-25,S007,P0034,36,0,36,False,False
2026-03-25,S007,P0035,29,0,29,False,False
2026-03-25,S007,P0036,37,1,36,False,False
2026-03-25,S007,P0037,37,0,37,False,False
2026-03-25,S007,P0038,37,0,37,False,False
2026-03-25,S007,P0039,24,1,23,False,False
2026-03-25,S007,P0040,41,1,40,False,False
2026-03-25,S007,P0041,40,0,40,False,False
2026-03-25,S007,P0042,42,0,42,False,False
2026-03-25,S007,P0043,28,1,27,False,False
2026-03-25,S007,P0044,39,0,39,False,False
2026-03-25,S007,P0045,34,0,34,False,False
2026-03-25,S007,P0046,38,0,38,False,False
2026-03-25,S007,P0047,36,0,36,False,False
2026-03-25,S007,P0048,31,0,31,False,False
2026-03-25,S007,P0049,39,2,37,False,False
2026-03-25,S007,P0050,39,0,39,False,False
2026-03-25,S007,P0051,44,0,44,False,False
2026-03-25,S007,P0052,38,0,38,False,False
2026-03-25,S007,P0053,32,0,32,False,False
2026-03-25,S007,P0054,32,0,32,False,False
2026-03-25,S007,P0055,30,0,30,False,False
2026-03-25,S007,P0056,43,0,43,False,False
2026-03-25,S007,P0057,31,0,31,False,False
2026-03-25,S007,P0058,32,0,32,False,False
2026-03-25,S007,P0059,42,0,42,False,False
2026-03-25,S007,P0060,31,0,31,False,False
2026-03-25,S007,P0061,19,0,19,False,False
2026-03-25,S007,P0062,39,0,39,False,False
2026-03-25,S007,P0063,48,0,48,False,False
2026-03-25,S007,P0064,45,0,45,False,False
2026-03-25,S007,P0065,38,0,38,False,False
2026-03-25,S007,P0066,39,0,39,False,False
2026-03-25,S007,P0067,31,1,30,False,False
2026-03-25,S007,P0068,36,2,34,False,False
2026-03-25,S007,P0069,24,0,24,False,False
2026-03-25,S007,P0070,43,0,43,False,False
2026-03-25,S007,P0071,30,0,30,False,False
2026-03-25,S007,P0072,27,0,27,False,False
2026-03-25,S007,P0073,26,0,26,False,False
2026-03-25,S007,P0074,30,0,30,False,False
2026-03-25,S007,P0075,37,2,35,False,False
2026-03-25,S007,P0076,36,1,35,False,False
2026-03-25,S007,P0077,34,0,34,False,False
2026-03-25,S007,P0078,35,0,35,False,False
2026-03-25,S007,P0079,37,0,37,False,False
2026-03-25,S007,P0080,36,1,35,False,False
2026-03-25,S008,P0001,39,0,39,False,False
2026-03-25,S008,P0002,32,0,32,False,False
2026-03-25,S008,P0003,31,0,31,False,False
2026-03-25,S008,P0004,26,0,26,False,False
2026-03-25,S008,P0005,39,1,38,False,False
2026-03-25,S008,P0006,36,0,36,False,False
2026-03-25,S008,P0007,31,0,31,False,False
2026-03-25,S008,P0008,32,2,30,False,False
2026-03-25,S008,P0009,28,0,28,False,False
2026-03-25,S008,P0010,37,1,36,False,False
2026-03-25,S008,P0011,32,0,32,False,False
2026-03-25,S008,P0012,36,2,34,False,False
2026-03-25,S008,P0013,30,0,30,False,False
2026-03-25,S008,P0014,38,0,38,False,False
2026-03-25,S008,P0015,36,2,34,False,False
2026-03-25,S008,P0016,32,3,29,False,False
2026-03-25,S008,P0017,41,0,41,False,False
2026-03-25,S008,P0018,32,3,29,False,False
2026-03-25,S008,P0019,30,0,30,False,False
2026-03-25,S008,P0020,41,1,40,False,False
2026-03-25,S008,P0021,34,0,34,False,False
2026-03-25,S008,P0022,32,0,32,False,False
2026-03-25,S008,P0023,31,1,30,False,False
2026-03-25,S008,P0024,30,0,30,False,False
2026-03-25,S008,P0025,35,0,35,False,False
2026-03-25,S008,P0026,29,0,29,False,False
2026-03-25,S008,P0027,34,0,34,False,False
2026-03-25,S008,P0028,48,0,48,False,False
2026-03-25,S008,P0029,32,0,32,False,False
2026-03-25,S008,P0030,34,1,33,False,False
2026-03-25,S008,P0031,31,0,31,False,False
2026-03-25,S008,P0032,29,0,29,False,False
2026-03-25,S008,P0033,36,0,36,False,False
2026-03-25,S008,P0034,33,1,32,False,False
2026-03-25,S008,P0035,28,2,26,False,False
2026-03-25,S008,P0036,34,0,34,False,False
2026-03-25,S008,P0037,40,1,39,False,False
2026-03-25,S008,P0038,36,0,36,False,False
2026-03-25,S008,P0039,40,0,40,False,False
2026-03-25,S008,P0040,32,0,32,False,False
2026-03-25,S008,P0041,30,0,76,False,True
2026-03-25,S008,P0042,42,0,107,False,True
2026-03-25,S008,P0043,32,1,86,False,True
2026-03-25,S008,P0044,40,1,94,False,True
2026-03-25,S008,P0045,47,0,103,False,True
2026-03-25,S008,P0046,30,0,30,False,False
2026-03-25,S008,P0047,37,1,36,False,False
2026-03-25,S008,P0048,41,1,40,False,False
2026-03-25,S008,P0049,28,0,28,False,False
2026-03-25,S008,P0050,27,0,27,False,False
2026-03-25,S008,P0051,42,0,42,False,False
2026-03-25,S008,P0052,33,0,33,False,False
2026-03-25,S008,P0053,31,0,31,False,False
2026-03-25,S008,P0054,45,0,45,False,False
2026-03-25,S008,P0055,27,0,27,False,False
2026-03-25,S008,P0056,33,0,33,False,False
2026-03-25,S008,P0057,26,0,26,False,False
2026-03-25,S008,P0058,39,0,39,False,False
2026-03-25,S008,P0059,27,0,27,False,False
2026-03-25,S008,P0060,33,0,33,False,False
2026-03-25,S008,P0061,33,1,32,False,False
2026-03-25,S008,P0062,35,0,35,False,False
2026-03-25,S008,P0063,42,0,42,False,False
2026-03-25,S008,P0064,30,0,30,False,False
2026-03-25,S008,P0065,41,0,41,False,False
2026-03-25,S008,P0066,36,0,36,False,False
2026-03-25,S008,P0067,37,0,37,False,False
2026-03-25,S008,P0068,34,1,33,False,False
2026-03-25,S008,P0069,37,0,37,False,False
2026-03-25,S008,P0070,39,0,39,False,False
2026-03-25,S008,P0071,29,0,29,False,False
2026-03-25,S008,P0072,39,0,39,False,False
2026-03-25,S008,P0073,37,1,36,False,False
2026-03-25,S008,P0074,30,0,30,False,False
2026-03-25,S008,P0075,41,0,41,False,False
2026-03-25,S008,P0076,33,2,31,False,False
2026-03-25,S008,P0077,37,0,37,False,False
2026-03-25,S008,P0078,32,0,32,False,False
2026-03-25,S008,P0079,35,0,35,False,False
2026-03-25,S008,P0080,33,1,32,False,False
2026-03-25,S009,P0001,38,0,38,False,False
2026-03-25,S009,P0002,50,2,48,False,False
2026-03-25,S009,P0003,41,1,40,False,False
2026-03-25,S009,P0004,31,0,31,False,False
2026-03-25,S009,P0005,33,2,31,False,False
2026-03-25,S009,P0006,41,0,41,False,False
2026-03-25,S009,P0007,38,1,37,False,False
2026-03-25,S009,P0008,25,1,24,False,False
2026-03-25,S009,P0009,31,1,30,False,False
2026-03-25,S009,P0010,29,1,28,False,False
2026-03-25,S009,P0011,34,0,34,False,False
2026-03-25,S009,P0012,39,0,39,False,False
2026-03-25,S009,P0013,26,0,26,False,False
2026-03-25,S009,P0014,34,2,32,False,False
2026-03-25,S009,P0015,22,0,22,False,False
2026-03-25,S009,P0016,53,0,53,False,False
2026-03-25,S009,P0017,39,0,39,False,False
2026-03-25,S009,P0018,34,0,34,False,False
2026-03-25,S009,P0019,37,0,37,False,False
2026-03-25,S009,P0020,36,0,36,False,False
2026-03-25,S009,P0021,44,1,43,False,False
2026-03-25,S009,P0022,33,0,33,False,False
2026-03-25,S009,P0023,32,0,32,False,False
2026-03-25,S009,P0024,29,0,29,False,False
2026-03-25,S009,P0025,41,0,41,False,False
2026-03-25,S009,P0026,29,0,29,False,False
2026-03-25,S009,P0027,34,0,34,False,False
2026-03-25,S009,P0028,32,0,32,False,False
2026-03-25,S009,P0029,28,0,28,False,False
2026-03-25,S009,P0030,30,1,29,False,False
2026-03-25,S009,P0031,34,0,34,False,False
2026-03-25,S009,P0032,35,1,34,False,False
2026-03-25,S009,P0033,38,0,38,False,False
2026-03-25,S009,P0034,23,0,23,False,False
2026-03-25,S009,P0035,42,4,38,False,False
2026-03-25,S009,P0036,35,0,35,False,False
2026-03-25,S009,P0037,35,0,35,False,False
2026-03-25,S009,P0038,35,0,35,False,False
2026-03-25,S009,P0039,42,0,42,False,False
2026-03-25,S009,P0040,28,3,25,False,False
2026-03-25,S009,P0041,33,0,83,False,True
2026-03-25,S009,P0042,35,0,106,False,True
2026-03-25,S009,P0043,25,0,109,False,True
2026-03-25,S009,P0044,44,0,94,False,True
2026-03-25,S009,P0045,42,2,94,False,True
2026-03-25,S009,P0046,32,0,32,False,False
2026-03-25,S009,P0047,42,0,42,False,False
2026-03-25,S009,P0048,34,2,32,False,False
2026-03-25,S009,P0049,36,2,34,False,False
2026-03-25,S009,P0050,31,0,31,False,False
2026-03-25,S009,P0051,41,0,41,False,False
2026-03-25,S009,P0052,35,0,35,False,False
2026-03-25,S009,P0053,41,1,40,False,False
2026-03-25,S009,P0054,29,0,29,False,False
2026-03-25,S009,P0055,28,4,24,False,False
2026-03-25,S009,P0056,39,0,39,False,False
2026-03-25,S009,P0057,41,0,41,False,False
2026-03-25,S009,P0058,39,2,37,False,False
2026-03-25,S009,P0059,37,0,37,False,False
2026-03-25,S009,P0060,35,1,34,False,False
2026-03-25,S009,P0061,37,1,36,False,False
2026-03-25,S009,P0062,43,0,43,False,False
2026-03-25,S009,P0063,33,0,33,False,False
2026-03-25,S009,P0064,36,0,36,False,False
2026-03-25,S009,P0065,49,0,49,False,False
2026-03-25,S009,P0066,33,0,33,False,False
2026-03-25,S009,P0067,31,0,31,False,False
2026-03-25,S009,P0068,42,3,39,False,False
2026-03-25,S009,P0069,32,0,32,False,False
2026-03-25,S009,P0070,31,0,31,False,False
2026-03-25,S009,P0071,27,0,27,False,False
2026-03-25,S009,P0072,50,0,50,False,False
2026-03-25,S009,P0073,30,0,30,False,False
2026-03-25,S009,P0074,37,0,37,False,False
2026-03-25,S009,P0075,36,0,36,False,False
2026-03-25,S009,P0076,44,2,42,False,False
2026-03-25,S009,P0077,38,0,38,False,False
2026-03-25,S009,P0078,40,3,37,False,False
2026-03-25,S009,P0079,27,0,27,False,False
2026-03-25,S009,P0080,32,0,32,False,False
2026-03-26,S001,P0001,29,0,29,False,False
2026-03-26,S001,P0002,39,0,39,False,False
2026-03-26,S001,P0003,35,0,35,False,False
2026-03-26,S001,P0004,35,0,35,False,False
2026-03-26,S001,P0005,41,1,40,False,False
2026-03-26,S001,P0006,34,2,32,False,False
2026-03-26,S001,P0007,44,0,44,False,False
2026-03-26,S001,P0008,32,0,32,False,False
2026-03-26,S001,P0009,45,0,45,False,False
2026-03-26,S001,P0010,40,0,40,False,False
2026-03-26,S001,P0011,35,3,32,False,False
2026-03-26,S001,P0012,39,0,39,False,False
2026-03-26,S001,P0013,34,3,31,False,False
2026-03-26,S001,P0014,35,0,35,False,False
2026-03-26,S001,P0015,39,0,39,False,False
2026-03-26,S001,P0016,35,3,32,False,False
2026-03-26,S001,P0017,37,0,37,False,False
2026-03-26,S001,P0018,29,1,28,False,False
2026-03-26,S001,P0019,38,0,38,False,False
2026-03-26,S001,P0020,42,0,42,False,False
2026-03-26,S001,P0021,25,0,25,False,False
2026-03-26,S001,P0022,37,2,35,False,False
2026-03-26,S001,P0023,46,0,46,False,False
2026-03-26,S001,P0024,34,0,34,False,False
2026-03-26,S001,P0025,30,2,28,False,False
2026-03-26,S001,P0026,39,0,39,False,False
2026-03-26,S001,P0027,21,0,21,False,False
2026-03-26,S001,P0028,36,0,36,False,False
2026-03-26,S001,P0029,37,3,34,False,False
2026-03-26,S001,P0030,31,0,31,False,False
2026-03-26,S001,P0031,25,0,25,False,False
2026-03-26,S001,P0032,30,0,30,False,False
2026-03-26,S001,P0033,24,0,24,False,False
2026-03-26,S001,P0034,35,0,35,False,False
2026-03-26,S001,P0035,27,0,27,False,False
2026-03-26,S001,P0036,28,0,28,False,False
2026-03-26,S001,P0037,41,0,41,False,False
2026-03-26,S001,P0038,34,0,34,False,False
2026-03-26,S001,P0039,32,3,29,False,False
2026-03-26,S001,P0040,27,1,26,False,False
2026-03-26,S001,P0041,41,0,41,False,False
2026-03-26,S001,P0042,30,0,30,False,False
2026-03-26,S001,P0043,44,0,44,False,False
2026-03-26,S001,P0044,36,0,36,False,False
2026-03-26,S001,P0045,33,2,31,False,False
2026-03-26,S001,P0046,35,0,35,False,False
2026-03-26,S001,P0047,28,1,27,False,False
2026-03-26,S001,P0048,43,0,43,False,False
2026-03-26,S001,P0049,43,0,43,False,False
2026-03-26,S001,P0050,31,3,28,False,False
2026-03-26,S001,P0051,33,0,33,False,False
2026-03-26,S001,P0052,36,0,36,False,False
2026-03-26,S001,P0053,31,0,31,False,False
2026-03-26,S001,P0054,35,0,35,False,False
2026-03-26,S001,P0055,30,0,30,False,False
2026-03-26,S001,P0056,43,3,40,False,False
2026-03-26,S001,P0057,35,0,35,False,False
2026-03-26,S001,P0058,32,0,32,False,False
2026-03-26,S001,P0059,34,0,34,False,False
2026-03-26,S001,P0060,33,0,33,False,False
2026-03-26,S001,P0061,34,0,34,False,False
2026-03-26,S001,P0062,33,0,33,False,False
2026-03-26,S001,P0063,27,3,24,False,False
2026-03-26,S001,P0064,31,2,29,False,False
2026-03-26,S001,P0065,41,0,41,False,False
2026-03-26,S001,P0066,29,0,29,False,False
2026-03-26,S001,P0067,29,3,26,False,False
2026-03-26,S001,P0068,33,0,33,False,False
2026-03-26,S001,P0069,38,0,38,False,False
2026-03-26,S001,P0070,32,0,32,False,False
2026-03-26,S001,P0071,34,3,31,False,False
2026-03-26,S001,P0072,30,0,30,False,False
2026-03-26,S001,P0073,29,5,24,False,False
2026-03-26,S001,P0074,37,0,37,False,False
2026-03-26,S001,P0075,41,2,39,False,False
2026-03-26,S001,P0076,37,3,34,False,False
2026-03-26,S001,P0077,47,0,47,False,False
2026-03-26,S001,P0078,40,0,40,False,False
2026-03-26,S001,P0079,35,2,33,False,False
2026-03-26,S001,P0080,36,0,36,False,False
2026-03-26,S002,P0001,36,0,36,False,False
2026-03-26,S002,P0002,33,0,33,False,False
2026-03-26,S002,P0003,30,0,30,False,False
2026-03-26,S002,P0004,34,0,34,False,False
2026-03-26,S002,P0005,32,0,32,False,False
2026-03-26,S002,P0006,40,0,40,False,False
2026-03-26,S002,P0007,34,0,34,False,False
2026-03-26,S002,P0008,36,3,33,False,False
2026-03-26,S002,P0009,35,1,34,False,False
2026-03-26,S002,P0010,35,0,35,False,False
2026-03-26,S002,P0011,33,3,30,False,False
2026-03-26,S002,P0012,35,0,35,False,False
2026-03-26,S002,P0013,35,1,34,False,False
2026-03-26,S002,P0014,35,0,35,False,False
2026-03-26,S002,P0015,46,0,46,False,False
2026-03-26,S002,P0016,26,0,26,False,False
2026-03-26,S002,P0017,36,0,36,False,False
2026-03-26,S002,P0018,30,0,30,False,False
2026-03-26,S002,P0019,34,0,34,False,False
2026-03-26,S002,P0020,30,0,30,False,False
2026-03-26,S002,P0021,32,0,32,False,False
2026-03-26,S002,P0022,43,0,43,False,False
2026-03-26,S002,P0023,48,0,48,False,False
2026-03-26,S002,P0024,42,0,42,False,False
2026-03-26,S002,P0025,25,0,25,False,False
